Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BOTH,HistDist Only,Landmark Only,Neither,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,Shape_Leng,Shape_Area
MN,1932,29,110,224,2002,5,9,10027,E037,28,11,1200,1,10,1A,2122 ADAM C POWELL BLVD,R7-2,,,,C1-4,,,,,,N,M9,8,0,C,DCAS,12490,1200,1200,0,0,0,0,0,0,1200,2,2,1,0,2,99.92,125,30,40,,0,N,3,0,117000,214200,117000,214200,1992,0,0,,,0,0,0,1,0.1,3.44,0,6.5,1,1019320029,0,224,998610,234388,6a,,107N086,10705,,0,,1,,,18v2,463.9468045,13189.94305
MN,106,20,101,15.01,3002,2,1,10038,E006,1,15,7700,1,1,1B,334 PEARL STREET,C6-2A,,,,,,LM,,,,N,M9,8,0,X,CHINATOWN CHINESE CON,6377,10090,10090,0,0,0,0,10090,0,0,2,1,2,0,0,50.08,131.08,50,104,,0,Y,5,0,954000,2034450,954000,2034450,1973,0,0,South Street Seaport Historic District Extension,,0,1,0,0,1.58,6.02,6,6.5,1,1001060020,0,1501,983807,197625,12b,,101S023,10103,,0,,1,,1,18v2,377.628636,6774.649053
MN,895,15,106,80,2002,2,4,10016,E021,17,14,5300,1,6,2B,121 EAST 39 STREET,R8B,,,,,,,,,,N,M9,8,0,X,CATH FOREIGN SOC,3950,13654,13654,0,0,0,0,0,0,13654,2,2,5,0,2,40,98.75,40,50.75,E,3,N,5,1,697500,1376550,697500,1376550,1920,0,0,,,0,0,0,1,3.46,4,0,4,1,1008950015,0,80,990386,212508,8d,,104 032,10307,,0,,1,,,18v2,280.1499755,4003.001206
MN,1250,86,107,175,1000,3,6,10024,L022,24,16,3120,1,7,3B,309 WEST 89 STREET,R8,,,,,,,,,,N,M9,8,0,,CONGR AHAVATH CHESSED,2013,4717,4717,0,0,0,0,0,0,4717,2,1,3,1,4,20,100.67,20,67,E,2,N,5,1,215550,529200,77834,174160,1910,1989,0,Riverside-West End Historic District,,0,1,0,0,2.34,6.02,0,6.5,1,1012500086,0,175,990609,227573,5d,,107S018,10409,,0,,1,,,18v2,253.5695541,2212.144332
MN,1170,28,107,167,5001,3,6,10024,L025,20,16,3400,1,7,2B,207 WEST 78 STREET,R8B,,,,,,EC-2,,,,N,M9,8,0,X,CHEVRAT PINTO INC.,1941,4937,2733,2204,0,0,0,0,0,2733,2,1,4,2,3,19,102.17,19,55,E,0,N,5,1,675000,1018350,675000,1018350,1901,2009,0,,,0,0,0,1,2.54,4,0,4,1,1011700028,0,167,990014,224498,5d,,107S013,10407,,0,,1,,,18v2,251.5048928,2138.049806
MN,463,1,103,38,1002,1,2,10003,E033,9,14,6500,1,3,4B,61 COOPER SQUARE,C6-1,,,,,,,,,,N,M1,8,0,X,UKRAINIAN EVANGELICAL,3139,12556,12556,0,0,0,0,0,0,12556,2,1,4,0,1,42.42,74,42,72,,2,N,3,1,263700,558000,263700,558000,1900,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,4,3.44,6,6.5,1,1004630001,0,38,987020,204847,12c,,102 018,10205,,0,,1,,,18v2,241.7548317,3389.462839
MN,390,52,103,26.02,2001,1,2,10009,L011,9,14,6700,1,3,4A,207 EAST 7 STREET,R8B,,,,,,,,,,N,M1,8,0,X,EAST SEVENTH BAPTISTM,3880,6983,6983,0,0,0,0,0,0,6983,2,1,4,22,22,20,97.5,20,97,,0,N,5,0,180000,2539350,180000,2539350,2001,0,0,,,0,0,0,1,1.8,4,0,4,1,1003900052,0,2602,989811,203332,12c,,102 022,10203,E-216,1003900052,02/10/2003,1,,1,18v2,277.1192135,3838.729482
MN,1123,49,107,157,4000,3,6,10023,L035,20,15,4000,1,7,1A,34 WEST 71 STREET,R8B,,,,,,,,,,N,M1,8,0,X,VEDANTA SOCIETY,2008,4932,4932,0,0,0,0,0,0,4932,2,1,4,0,1,20,100.42,20,68,E,3,N,5,2,295650,577350,295650,577350,1910,0,0,Upper West Side / Central Park West Historic District,,0,1,0,0,2.46,4,0,4,1,1011230049,0,157,990336,221975,8c,,106W028,10406,,0,,1,,,18v2,244.8314547,2041.344458
MN,2154,58,112,269,4000,6,10,10033,L045,34,17,210,1,12,2A,555 WEST 182 STREET,R7-2,,,,,,,,,,N,M1,8,0,X,PRINCE OF PC NVRSL ET,1994,1590,1590,0,0,0,0,0,0,1590,2,1,2,0,1,25,79.75,20,40,,2,N,5,2,35100,64350,35100,64350,1920,1988,0,,,0,0,0,1,0.8,3.44,0,6.5,1,1021540058,0,269,1003028,248821,3a,,112 020,10803,,0,,1,,,18v2,214.5384646,2008.180059
MN,2114,50,112,241,3000,6,7,10032,L034,33,17,610,1,12,1B,505 WEST 155 STREET,R7-2,,,,,,,,,,N,M1,8,0,X,FILE CHAPEL BPTST CHU,5995,6253,6253,0,0,0,0,0,0,6253,2,1,2,0,1,60,99.92,60,100,E,2,N,5,1,168300,447750,168300,447750,1910,0,0,,,0,0,0,1,1.04,3.44,0,6.5,1,1021140050,0,241,999876,242440,3b,,111N071,10801,,0,,1,,,18v2,330.0939776,6221.930894
MN,2154,59,112,269,4000,6,10,10033,L045,34,17,210,1,12,2A,557 WEST 182 STREET,R7-2,,,,,,,,,,N,M1,8,0,X,PRINCE OF PC NVRSL ET,1994,1994,1994,0,0,0,0,0,0,1994,2,1,1,0,1,25,79.75,25,80,,3,N,5,0,31950,77850,31950,77850,1920,0,0,,,0,0,0,1,1,3.44,0,6.5,1,1021540059,0,269,1003007,248832,3a,,112 020,10803,,0,,1,,,18v2,215.8276491,2061.764549
MN,390,58,103,26.02,2001,1,2,10009,L011,9,14,6700,1,3,4A,195 EAST 7 STREET,R8B,,,,,,,,,,N,M1,8,0,X,AGLESIA APOSTOLICA PE,1380,3836,3836,0,0,0,0,0,0,3836,2,1,4,0,2,20,73,20,65,E,3,Y,5,2,49050,198450,49050,198450,1920,0,0,,,0,0,0,1,2.78,4,0,4,1,1003900058,0,2602,989709,203373,12c,,102 022,10203,E-216,0,,1,,1,18v2,186.5015708,1457.708932
MN,208,21,102,45,1011,2,1,10013,E055,5,15,6800,1,2,1A,245 CANAL STREET,M1-5B,,,,,,,,,,N,M9,8,0,X,CHINA BUDDHIST ASSOCI,3612,18060,7224,10836,0,0,0,0,0,7224,2,1,5,0,1,37.67,108.83,38,109,,3,Y,5,2,413100,2758500,413100,2758500,1907,1990,0,,,0,0,0,1,5,0,5,6.5,1,1002080021,0,45,984223,201041,12c,,101N047,10105,,0,,1,,,18v2,286.9413919,3616.473217
MN,1213,54,107,169,4001,3,6,10024,E074,20,16,3500,1,7,3A,150 WEST 83 STREET,R8B,,,,C2-5,,,,,,N,M1,8,0,X,REDEEMER PRESBYTERIAN,8118,44303,44303,0,0,0,0,0,0,44303,2,1,5,0,1,67,121.17,67,112,,3,Y,5,2,3444750,13190400,3444750,13190400,1911,1984,2009,,,0,0,0,1,5.46,4,0,4,1,1012130054,0,169,990988,225324,5d,,107S012,10408,,0,,1,,,18v2,381.9730991,8399.303291
MN,1749,22,111,198,1003,5,9,10035,L014,25,11,1600,1,11,3B,1935 MADISON AVENUE,C4-4A,,,,,,125th/TA,,,,N,M9,8,0,X,1ST CHUR CHRIST HOLIN,1870,5038,5038,0,0,0,0,0,0,5038,2,1,4,0,1,22,85,22,85,E,3,N,5,0,27900,90000,27900,90000,1900,0,0,,,0,0,0,1,2.69,4,4,4,1,1017490022,0,198,1000656,232623,6a,,108N080,10608,,0,,1,,,18v2,221.8338034,2000.416114
MN,1933,26,110,224,3001,5,9,10027,E037,32,11,1200,1,10,3A,211 WEST 129 STREET,R7-2,,,,,,,,,,N,M9,8,0,,SALEM UNITED METHODIS,5620,17637,17637,0,0,0,0,0,0,17637,2,1,4,0,1,56.25,99.92,56,100,,2,N,5,2,141300,1485000,141300,1410457,1966,1984,0,,,0,0,0,1,3.14,3.44,0,6.5,1,1019330026,0,224,998907,235119,6a,,107N086,10705,,0,,1,,,18v2,317.605303,5837.42006
MN,2071,9,109,225,3002,6,7,10031,E080,30,17,900,1,9,2B,44 HAMILTON PLACE,R7A,,,,,,,,,,N,M1,8,0,X,THIRD CHRISTIAN CHURC,7550,7170,7170,0,0,0,0,0,0,7170,2,1,3,0,1,108.5,44.25,38,43,,1,Y,3,2,76950,625500,76950,625500,1926,0,0,,,0,0,0,1,0.95,4,0,4,1,1020710009,0,225,997509,238918,6a,,111S031,10710,,0,,1,,,18v2,412.5939431,7940.949818
MN,2114,58,112,241,3000,6,7,10032,L034,33,17,610,1,12,1B,521 WEST 155 STREET,R7-2,,,,,,,,,,N,M1,8,0,X,NO PRESBYTERIAN CHURC,19984,20206,20206,0,0,0,0,0,0,20206,2,2,1,0,3,200,99.92,48,100,,2,N,5,2,595800,1775250,595800,1775250,1925,1989,1998,,,0,0,0,1,1.01,3.44,0,6.5,1,1021140058,0,241,999639,242571,3b,,111N071,10801,,0,,1,,,18v2,615.6434033,21466.85823
MN,1933,27,110,224,3001,5,9,10027,E037,32,11,1200,1,10,3A,2180 ADAM C POWELL BLVD,R7-2,,,,,,,,,,N,M1,8,0,,SALEM UNITED METHODIS,11020,20000,20000,0,0,0,0,0,0,20000,2,1,3.5,0,3,79.92,125,77,124,,1,N,3,1,210600,1364850,210600,1296214,1930,1985,0,,,0,0,0,1,1.81,3.44,0,6.5,1,1019330027,0,224,998983,235070,6a,,107N086,10705,,0,,1,,,18v2,459.5556189,11401.61711
MN,1933,32,110,224,3001,5,9,10027,E037,32,11,1200,1,10,3A,2190 ADAM C POWELL BLVD,R7-2,,,,,,,,,,N,M3,8,0,,SALEM UNITED METHODIS,1470,4000,4000,0,0,0,0,0,0,4000,2,1,3,0,1,20,73.5,20,71,,2,N,5,1,28350,90000,28350,85561,1920,0,0,,,0,0,0,1,2.72,3.44,0,6.5,1,1019330032,0,224,999031,235096,6a,,107N086,10705,,0,,1,,,18v2,196.8758294,1605.355758
MN,1982,7,109,219,1015,5,7,10027,E037,26,16,1100,1,9,2B,541 WEST 125 STREET,R7A,,,,C2-4,,125th,,,,N,M1,8,0,X,UNITED PENTECOSTAL CH,5000,9200,9200,0,0,0,0,9200,0,0,2,1,2,0,2,50,100,50,95,,3,N,5,2,157500,953100,157500,953100,1950,1990,2000,,,0,0,0,1,1.84,4,0,4,1,1019820007,0,219,996135,236122,5c,,107N093,10707,,0,,1,,,18v2,308.4167754,5238.380459
MN,1505,33,108,160.01,2000,2,4,10128,E053,19,12,2820,1,8,5A,1190 PARK AVENUE,R10,R8B,,,,,PI,,,,Y,M1,8,0,,SYN BISHOP RUSSN ORTH,11443,29714,29714,0,0,0,0,0,0,22808,2,1,3.5,0,2,100.67,113.67,65,55,,2,N,3,2,4009500,8149050,3087315,6274769,1917,1960,0,Expanded Carnegie Hill Historic District,INDIVIDUAL LANDMARK,1,0,0,0,2.6,10,0,10,1,1015050033,0,16001,996928,225268,6b,,108S032,10513,,0,,1,,,18v2,440.1339362,12069.97233
MN,390,105,103,26.02,2001,1,2,10009,L011,9,14,6700,1,3,4A,119 AVENUE B,R7A,,,,,,,,,,N,M3,8,0,X,ST BRIDGETS RC CHURCH,1404,3040,3040,0,0,0,0,0,0,3040,2,1,4,0,1,19.5,72,20,64,,1,N,5,1,53100,198450,53100,198450,1965,0,0,,,0,0,0,1,2.17,4,0,4,1,1003900105,0,2602,989582,203528,12c,,102 022,10203,,0,,1,,1,18v2,187.1819932,1483.243461
MN,1982,17,109,219,1015,5,7,10027,E037,26,16,1100,1,9,2B,515 WEST 125 STREET,R7A,,,,C2-4,,125th,,,,N,M1,8,0,X,ANTIOCH BAPTIST CHURC,7460,7460,7460,0,0,0,0,0,0,7460,2,1,1,0,1,74.58,100,75,100,,3,N,5,2,210600,1048950,210600,1048950,1970,1977,0,,,0,0,0,1,1,4,0,4,1,1019820017,0,219,996280,235903,5c,Y,107N093,10707,,0,,1,,,18v2,354.8669016,7622.701766
MN,1937,10,110,226,3003,5,9,10027,E037,32,11,1200,1,10,3A,255 WEST 131 STREET,R7-2,,,,,,,,,,N,M1,8,0,,ADVENT SABBATH CHURCH,1699,2688,2688,0,0,0,0,0,0,2688,2,1,3,0,1,17,99.92,17,53,,3,N,5,1,26550,78750,0,0,1910,0,0,,,0,0,0,1,1.58,3.44,0,6.5,1,1019370010,0,226,998812,235765,6a,,111S006,10705,,0,,1,,,18v2,237.2490697,1712.231361
MN,391,7,103,26.02,2000,1,2,10009,L011,9,14,6700,1,3,4Q,602 EAST 9 STREET,R7A,,,,,,,,,,N,M3,8,0,X,TRINITY LOWER EASTSID,5057,8307,8307,0,0,0,0,0,0,8307,2,1,0,0,2,50.5,85,0,0,,0,Y,3,0,317700,1957950,317700,1957950,1920,1993,0,,,0,0,0,1,1.64,4,0,4,1,1003910007,0,2602,989741,203794,12c,,102 022,10203,E-216,1003910007,01/06/1994,1,,1,18v2,334.4120608,5278.362965
MN,1871,24,107,187,6000,3,7,10025,L022,24,16,3110,1,7,4B,227 WEST 99 STREET,R8B,,,,,,,,,,N,M3,8,0,X,ST MICHAELS EPISCOPAL,4188,6500,6500,0,0,0,0,0,0,6500,2,1,3,0,1,41.5,100.92,40,60,,1,N,5,2,116100,290250,116100,290250,1910,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,1.55,4,0,4,1,1018710024,0,187,992652,229454,5d,,107S036,10703,,1018710044,08/04/2006,1,,,18v2,219.9680354,2839.478431
MN,1871,29,107,187,6000,3,7,10025,L022,24,16,3110,1,7,4A,225 WEST 99 STREET,R8,R8B,,,C1-5,,EC-2,,,,Y,M1,8,0,X,ST MICHAEL'S EPISCOPA,30175,2625,2625,0,0,0,0,0,0,2625,2,2,3,0,2,151.42,183.5,151,178,,2,Y,3,2,1201500,1845450,1201500,1845450,1900,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,0.09,6.02,0,6.5,1,1018710029,0,187,992773,229437,5d,,107S036,10703,,1018710044,08/04/2006,1,,,18v2,684.824866,28521.572
MN,2115,27,112,241,4000,6,7,10032,E084,33,17,610,1,12,1B,512 WEST 157 STREET,R7-2,,,,,,,,,,N,M1,8,0,X,NEW CONVENANT BAPT CH,4996,3987,3987,0,0,0,0,0,0,3987,2,1,1,0,1,50,99.92,42,94.92,,0,N,5,2,158400,339750,158400,339750,1906,0,0,,,0,0,0,1,0.8,3.44,0,6.5,1,1021150027,0,241,1000012,242782,3b,,111N071,10801,,0,,1,,,18v2,305.8500867,5105.105316
MN,592,63,102,71,5004,2,3,10014,E024,6,15,6100,1,2,2B,138 WAVERLY PLACE,R6,,,,,,,,,,N,M4,8,0,X,FRIARS OF ATONEMENT I,2177,7801,7801,0,7801,0,0,0,0,0,2,1,4,0,1,22.42,97,22.5,80,E,2,N,5,2,344250,701100,344250,701100,1920,0,0,Greenwich Village Historic District,,0,1,0,0,3.58,2.43,0,4.8,1,1005920063,0,71,984053,206324,12c,,103 017,10208,,0,,1,,,18v2,241.3104103,2199.146498
MN,592,71,102,71,5004,2,3,10014,E024,6,15,6100,1,2,2B,365 AVENUE OF THE AMER,R7-2,,,,C1-5,,,,,,N,M1,8,0,X,RC CHUR ST JOSEPH,6725,16625,16625,0,16625,0,0,0,0,0,2,1,2,0,1,66,102,65,102,,3,N,3,2,1138500,2059650,1138500,2059650,1915,0,0,Greenwich Village Historic District,,0,1,0,0,2.47,3.44,0,6.5,1,1005920071,0,71,984056,206186,12c,,103 017,10208,,0,,1,,,18v2,333.529077,6741.545601
MN,1638,36,111,172,1003,4,8,10029,E091,23,12,2500,1,11,2A,2010 3 AVENUE,R9,,,,C2-5,,EHC,,,,N,M1,8,0,X,LA CASA DE DIOS INC,2523,4155,4155,0,0,0,0,0,0,4155,2,1,2,0,1,25.23,100,25,65,,3,N,5,2,64800,164700,64800,164700,1940,0,0,,,0,0,0,1,1.65,7.52,0,10,1,1016380036,0,172,1000057,228757,6b,,108N063,10603,,0,,1,,,18v2,255.2160187,2566.184638
MN,2115,33,112,241,4000,6,7,10032,E084,33,17,610,1,12,1B,502 WEST 157 STREET,R7-2,,,,,,,,,,N,M1,8,0,X,GREATER NY CORP,2498,3964,3964,0,0,0,0,0,0,3964,2,1,2,0,1,25,99.92,25,88,,2,N,5,2,78750,279000,78750,279000,1925,1989,0,,,0,0,0,1,1.59,3.44,0,6.5,1,1021150033,0,241,1000111,242727,3b,,111N071,10801,,0,,1,,,18v2,259.8868851,2722.092
MN,2042,27,110,221.02,1005,5,9,10030,L028,32,11,8510,1,10,4A,116 EDGECOMBE AVENUE,R7-2,,,,,,,,,,N,M1,8,0,,"116 EDGECOMBE, LLC",5610,5015,5015,0,0,0,0,0,0,5015,2,1,1,0,1,66,85,66,85,,3,N,3,0,119700,497250,0,0,1926,1980,0,,,0,0,0,1,0.89,3.44,0,6.5,1,1020420027,0,22102,999341,238028,6a,,111S024,10709,,0,,1,,,18v2,308.1848485,5813.979535
MN,1982,49,109,219,1015,5,7,10027,E037,26,16,1100,1,9,2B,13 OLD BROADWAY,R7A,,,,C2-4,,125th,,,,N,M1,8,0,X,CHEVRA TALMUND TORAH,2508,3759,3759,0,0,0,0,0,0,3759,2,1,2,0,1,25.08,100,25.08,100,,0,N,5,2,53100,260100,53100,260100,1901,0,0,,,0,0,0,1,1.5,4,0,4,1,1019820049,0,219,996132,236287,5c,,107N093,10707,,0,,1,,,18v2,250.3949911,2457.912522
MN,557,1,102,61,3004,2,2,10003,E033,9,15,5700,1,2,3A,788 BROADWAY,C6-1,,,,,,,,,,N,M1,8,0,X,THE RECTOR CHURCH,35915,73060,73060,0,0,0,0,0,0,73060,2,1,1,0,1,189.08,152.67,100,150,,0,Y,3,0,5580000,11938950,5580000,11938950,1900,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,2.03,3.44,6,6.5,1,1005570001,0,61,986787,205945,12c,,103 026,10207,,0,,1,,,18v2,967.3814811,45329.94864
MN,1449,11,108,134,8000,2,5,10021,E044,19,13,4200,1,8,2B,337 EAST 74 STREET,R8B,,,,,,,,,,N,M1,8,0,X,GREEK ORTHODOX ARCHDI,12771,11000,11000,0,0,0,0,0,0,11000,2,1,2,0,1,125,102.17,125,84,,0,N,5,0,2466000,4933350,2466000,4933350,1931,0,0,,,0,0,0,1,0.86,4,0,4,1,1014490011,0,134,996403,219748,9a,,108S006,10511,,0,,1,,,18v2,460.716306,13181.28659
MN,1872,1,107,187,3001,3,6,10025,E076,24,16,3110,1,7,5R,824 WEST END AVENUE,R8,R8B,,,,,,,,,Y,M1,8,0,X,CONGREGATION ANSCHE C,13013,28454,28454,0,0,0,0,0,0,28454,2,1,6,40,41,85,125,85,125,,2,Y,3,2,634500,2065050,634500,2065050,1927,0,0,Riverside-West End Historic District Extension II,,0,1,0,0,2.19,6.02,0,6.5,1,1018720001,0,187,992318,229953,5d,,107S036,10703,,0,,1,,,18v2,463.1240769,11644.70511
MN,557,8,102,61,3004,2,2,10003,E033,9,15,5700,1,2,3A,804 BROADWAY,C6-1,,,,,,,,,,N,M3,8,0,X,GRACE CHURCH,7687,7548,7548,0,0,0,0,0,0,7548,2,1,3,0,1,51.25,150,51.25,52,,0,N,5,0,1197000,2172600,1197000,2172600,1900,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,0.98,3.44,6,6.5,1,1005570008,0,61,986773,206070,12c,,103 026,10207,,0,,1,,,18v2,425.8063672,8492.458201
MN,1449,20,108,134,8000,2,5,10021,E044,19,13,4200,1,8,2B,351 EAST 74 STREET,R8B,,,,,,,,,,N,M1,8,0,X,BOHEMIAN BRETH PRESCH,7423,16975,16975,0,0,0,0,0,0,16975,2,1,5,0,2,75,102.17,75,83,,3,Y,5,0,1471500,2705400,1471500,2705400,1910,0,0,,,0,0,0,1,2.29,4,0,4,1,1014490020,0,134,996576,219650,9a,,108S006,10511,,0,,1,,,18v2,364.7320897,7879.530949
MN,1750,5,111,198,1001,5,9,10035,L014,25,11,1600,1,11,3B,13 EAST 125 STREET,C4-4A,,,,,,125th/TA,,,,N,M1,8,0,X,HOLY GHOST PNTCSTL ET,2998,8634,8634,0,0,0,0,8634,0,0,2,1,3,0,1,30,99.92,30,99.92,,0,N,5,2,62100,202500,62100,202500,1916,0,0,,,0,0,0,1,2.88,4,4,4,1,1017500005,0,198,1000426,233087,6a,,108N080,10608,,0,,1,,,18v2,267.0930492,3107.470338
MN,1380,1,108,122,3001,2,4,10065,E039,19,13,4100,1,8,1A,842 5 AVENUE,R10,R8B,,,,,PI,,,LH-1A,Y,M1,8,0,X,CONGREGATION EMANU-EL,30400,125863,125863,0,0,0,0,0,0,125863,2,1,12,0,2,150.42,253,72,230,,3,Y,3,2,32400000,70529850,32400000,70529850,1927,1997,2007,Upper East Side Historic District,,0,1,0,0,4.14,10,0,10,1,1013800001,0,122,992668,219090,8c,,1.06E+43,10508,,0,,1,,,18v2,809.2230618,30551.44471
MN,817,80,105,54,2000,2,3,10011,L003,13,15,5700,1,5,1B,46 WEST 16 STREET,C6-2M,,,,,,,,,,N,M1,8,0,X,CHURCH ST FRANCIS XAV,13725,16725,16725,0,16725,0,0,0,0,0,2,1,1,0,2,86.5,108.17,87,184,,3,Y,5,2,3242700,7598700,3242700,7598700,1870,0,0,,,0,0,0,1,1.22,6.02,6,6.5,1,1008170080,0,54,985558,208165,8d,Y,102 033,10306,,0,,1,,,18v2,629.2011831,17777.21992
MN,299,35,103,16,5002,2,1,10002,E015,7,14,7400,1,3,2B,61 CANAL STREET,C6-2,,,,,,,,,,N,M9,8,0,,YUAN TONG BUDDHIST TM,3213,8856,8856,0,0,2143,0,0,0,6713,2,1,3,0,2,37.33,120,37,75,,3,Y,3,2,294300,834750,0,0,1900,1985,0,,,0,0,0,1,2.76,6.02,6,6.5,1,1002990035,0,16,986436,199845,12d,,101N051,10107,,0,,1,,,18v2,329.4812759,3540.857743
MN,1251,22,107,179,3001,3,6,10024,L022,24,16,3120,1,7,4B,633 WEST END AVENUE,R10A,R8,,,,,,,,,Y,M1,8,0,X,GREEK ORTH CH EVANGEL,10525,10000,10000,0,0,0,0,0,0,10000,2,1,3,0,1,80,125,80,115,,3,Y,3,2,1899000,2956050,1899000,2956050,1920,0,0,Riverside-West End Historic District,,0,1,0,0,0.95,10,0,10,1,1012510022,0,179,990892,227842,5d,,107S025,10409,,0,,1,,,18v2,466.3401084,11019.49053
MN,1937,29,110,226,3003,5,9,10027,E037,32,11,1200,1,10,3A,2220 ADAM C POWELL BLVD,R7-2,,,,C1-4,,,,,,N,M1,8,0,X,SHILOH BAPTISH CHURCH,3744,7500,7500,0,0,0,0,0,0,7500,2,1,2,0,1,49.92,75,50,73,,2,N,3,2,91800,319050,91800,319050,1953,1955,0,,,0,0,0,1,2,3.44,0,6.5,1,1019370029,0,226,999249,235494,6a,,111S006,10705,,0,,1,,,18v2,260.772907,4055.819148
MN,1506,12,108,160.01,4001,2,4,10128,E053,19,12,2820,1,8,5A,17 EAST 94 STREET,R8B,,,,,,,,,LH-1A,N,M9,8,0,X,RAMAKRISHNACENTER OF,2221,5660,5660,0,0,0,0,0,0,5660,2,1,4,0,1,22,100.67,22,60,E,3,N,5,1,666000,1376550,666000,1376550,1910,1986,0,Carnegie Hill Historic District,,0,1,0,0,2.55,4,0,4,1,1015060012,0,16001,996563,225764,6b,,108S032,10513,,0,,1,,,18v2,263.5912029,2364.63641
MN,1506,13,108,160.01,4001,2,4,10128,E053,19,12,2820,1,8,5A,19 EAST 94 STREET,R8B,,,,,,,,,LH-1A,N,M9,8,0,X,RAMAKRISHNA-VIVEKANAN,3921,12771,12771,0,0,0,0,0,0,12771,2,1,5,0,1,19.92,100.67,19.92,60,E,3,N,5,2,1111500,1606950,1111500,1606950,1910,2002,0,Carnegie Hill Historic District,,0,1,0,0,3.26,4,0,4,1,1015060013,0,16001,996581,225754,6b,,108S032,10513,,1015060013,12/27/2001,1,,,18v2,261.0301209,2223.116739
MN,1983,11,109,219,4002,5,7,10027,E037,26,16,1100,1,9,2B,521 WEST 126 STREET,R7-2,,,,,,,,,,N,M3,8,0,X,ST MARYS PROT EPIS CH,12391,15198,15198,0,0,0,0,0,0,15198,2,3,3,0,2,103.17,127.75,59,118,,1,Y,5,2,260100,764550,260100,764550,1908,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,1.23,3.44,0,6.5,1,1019830011,0,219,996419,236196,6a,,107N094,10707,,0,,1,,,18v2,450.7264306,12879.57321
MN,1983,20,109,219,4002,5,7,10027,E037,26,16,1100,1,9,2B,503 WEST 126 STREET,R7-2,,,,,,,,,,N,M9,8,0,X,BIBLE TEMPLE,2258,6075,6075,0,0,0,0,0,0,6075,2,1,3,0,1,25,99.92,25,100,,2,Y,5,2,42300,202050,42300,202050,1915,0,0,,,0,0,0,1,2.69,3.44,0,6.5,1,1019830020,0,219,996508,236033,6a,,107N094,10707,,0,,1,,,18v2,246.9570132,2407.401579
MN,2115,66,112,241,4000,6,7,10032,E084,33,17,610,1,12,1B,557 WEST 156 STREET,R7-2,,,,,,,,,,N,M4,8,0,X,CHUR OUR LADY ESPERAN,2315,3141,3141,0,0,0,0,0,0,3141,2,1,3,0,1,23.17,99.92,18,61,E,2,N,5,2,81900,153450,81900,153450,1910,0,0,,,0,0,0,1,1.36,3.44,0,6.5,1,1021150066,0,241,999578,242904,3b,,111N071,10801,,0,,1,,,18v2,257.9026332,2614.528639
MN,300,12,103,16,3000,2,1,10002,L006,5,14,7400,1,3,1A,58 ELDRIDGE STREET,C6-1G,,,,,,,,,,N,M9,8,0,X,CHURCH OF THE UNITED,1385,6020,6020,0,0,1300,0,4720,0,0,2,1,6,0,6,20.83,66.5,20.83,62,E,0,N,5,0,124200,317250,124200,317250,1910,0,0,,,0,0,0,1,4.35,3.44,6,6.5,1,1003000012,0,16,986264,200216,12c,,101N050,10107,,0,,1,,,18v2,179.5833399,1424.586769
MN,2155,72,112,269,2002,6,10,10033,L045,34,17,210,1,12,3B,369 AUDUBON AVENUE,R7-2,,,,,,,,,,N,M9,8,0,X,IGLESIA BTST ETAL,1350,3612,2719,893,0,0,0,0,0,2719,2,1,3,1,2,20.58,70,21,70,,3,Y,5,2,21150,79650,21150,79650,1912,2010,0,,,0,0,0,1,2.68,3.44,0,6.5,1,1021550072,0,269,1003331,249009,3a,,112 020,10803,,0,,1,,,18v2,191.9564732,1569.818278
MN,1450,15,108,134,7000,2,5,10021,E044,19,13,4200,1,8,2B,325 EAST 75 STREET,R8B,,,,,,,,,,N,M1,8,0,X,MANHATTAN SEPHARDICCO,2043,8895,8895,0,0,0,0,3428,0,5467,2,1,5,0,1,20,102.17,20,102,E,3,N,5,2,450000,1093050,450000,1093050,1920,1987,2004,,,0,0,0,1,4.35,4,0,4,1,1014500015,0,134,996569,219958,9a,,108S006,10511,,0,,1,,,18v2,244.1033596,1886.349167
